config_id,N,H,B,tau,strategy,profile,T,p_genuine,p_attack,priority,safe_mode,experiment,seed_policy,offered_load_ratio
652,50,2,1,12,capacity_aware,critical-unit,120,0.002,0.5,fifo,False,RQ4_priority,common,3.0
653,50,2,1,12,capacity_aware,critical-unit,120,0.002,0.5,criticality,False,RQ4_priority,common,3.0
654,50,2,1,12,capacity_aware,critical-unit,120,0.002,0.6,fifo,False,RQ4_priority,common,3.5999999999999996
655,50,2,1,12,capacity_aware,critical-unit,120,0.002,0.6,criticality,False,RQ4_priority,common,3.5999999999999996
656,50,2,1,12,capacity_aware,critical-unit,120,0.002,0.75,fifo,False,RQ4_priority,common,4.5
657,50,2,1,12,capacity_aware,critical-unit,120,0.002,0.75,criticality,False,RQ4_priority,common,4.5
658,50,5,1,6,capacity_aware,critical-unit,120,0.002,0.1,fifo,False,RQ4_priority,common,0.12000000000000002
659,50,5,1,6,capacity_aware,critical-unit,120,0.002,0.1,criticality,False,RQ4_priority,common,0.12000000000000002
660,50,5,1,6,capacity_aware,critical-unit,120,0.002,0.2,fifo,False,RQ4_priority,common,0.24000000000000005
661,50,5,1,6,capacity_aware,critical-unit,120,0.002,0.2,criticality,False,RQ4_priority,common,0.24000000000000005
662,50,5,1,6,capacity_aware,critical-unit,120,0.002,0.3,fifo,False,RQ4_priority,common,0.36
663,50,5,1,6,capacity_aware,critical-unit,120,0.002,0.3,criticality,False,RQ4_priority,common,0.36
664,50,5,1,6,capacity_aware,critical-unit,120,0.002,0.4,fifo,False,RQ4_priority,common,0.4800000000000001
665,50,5,1,6,capacity_aware,critical-unit,120,0.002,0.4,criticality,False,RQ4_priority,common,0.4800000000000001
666,50,5,1,6,capacity_aware,critical-unit,120,0.002,0.5,fifo,False,RQ4_priority,common,0.6
667,50,5,1,6,capacity_aware,critical-unit,120,0.002,0.5,criticality,False,RQ4_priority,common,0.6
668,50,5,1,6,capacity_aware,critical-unit,120,0.002,0.6,fifo,False,RQ4_priority,common,0.72
669,50,5,1,6,capacity_aware,critical-unit,120,0.002,0.6,criticality,False,RQ4_priority,common,0.72
670,50,5,1,6,capacity_aware,critical-unit,120,0.002,0.75,fifo,False,RQ4_priority,common,0.9
671,50,5,1,6,capacity_aware,critical-unit,120,0.002,0.75,criticality,False,RQ4_priority,common,0.9
672,50,5,1,12,capacity_aware,critical-unit,120,0.002,0.1,fifo,False,RQ4_priority,common,0.24000000000000005
673,50,5,1,12,capacity_aware,critical-unit,120,0.002,0.1,criticality,False,RQ4_priority,common,0.24000000000000005
674,50,5,1,12,capacity_aware,critical-unit,120,0.002,0.2,fifo,False,RQ4_priority,common,0.4800000000000001
675,50,5,1,12,capacity_aware,critical-unit,120,0.002,0.2,criticality,False,RQ4_priority,common,0.4800000000000001
676,50,5,1,12,capacity_aware,critical-unit,120,0.002,0.3,fifo,False,RQ4_priority,common,0.72
677,50,5,1,12,capacity_aware,critical-unit,120,0.002,0.3,criticality,False,RQ4_priority,common,0.72
678,50,5,1,12,capacity_aware,critical-unit,120,0.002,0.4,fifo,False,RQ4_priority,common,0.9600000000000002
679,50,5,1,12,capacity_aware,critical-unit,120,0.002,0.4,criticality,False,RQ4_priority,common,0.9600000000000002
680,50,5,1,12,capacity_aware,critical-unit,120,0.002,0.5,fifo,False,RQ4_priority,common,1.2
681,50,5,1,12,capacity_aware,critical-unit,120,0.002,0.5,criticality,False,RQ4_priority,common,1.2
682,50,5,1,12,capacity_aware,critical-unit,120,0.002,0.6,fifo,False,RQ4_priority,common,1.44
683,50,5,1,12,capacity_aware,critical-unit,120,0.002,0.6,criticality,False,RQ4_priority,common,1.44
684,50,5,1,12,capacity_aware,critical-unit,120,0.002,0.75,fifo,False,RQ4_priority,common,1.8
685,50,5,1,12,capacity_aware,critical-unit,120,0.002,0.75,criticality,False,RQ4_priority,common,1.8
686,100,2,1,6,capacity_aware,critical-unit,120,0.002,0.1,fifo,False,RQ4_priority,common,0.30000000000000004
687,100,2,1,6,capacity_aware,critical-unit,120,0.002,0.1,criticality,False,RQ4_priority,common,0.30000000000000004
688,100,2,1,6,capacity_aware,critical-unit,120,0.002,0.2,fifo,False,RQ4_priority,common,0.6000000000000001
689,100,2,1,6,capacity_aware,critical-unit,120,0.002,0.2,criticality,False,RQ4_priority,common,0.6000000000000001
690,100,2,1,6,capacity_aware,critical-unit,120,0.002,0.3,fifo,False,RQ4_priority,common,0.8999999999999999
691,100,2,1,6,capacity_aware,critical-unit,120,0.002,0.3,criticality,False,RQ4_priority,common,0.8999999999999999
692,100,2,1,6,capacity_aware,critical-unit,120,0.002,0.4,fifo,False,RQ4_priority,common,1.2000000000000002
693,100,2,1,6,capacity_aware,critical-unit,120,0.002,0.4,criticality,False,RQ4_priority,common,1.2000000000000002
694,100,2,1,6,capacity_aware,critical-unit,120,0.002,0.5,fifo,False,RQ4_priority,common,1.5
695,100,2,1,6,capacity_aware,critical-unit,120,0.002,0.5,criticality,False,RQ4_priority,common,1.5
696,100,2,1,6,capacity_aware,critical-unit,120,0.002,0.6,fifo,False,RQ4_priority,common,1.7999999999999998
697,100,2,1,6,capacity_aware,critical-unit,120,0.002,0.6,criticality,False,RQ4_priority,common,1.7999999999999998
698,100,2,1,6,capacity_aware,critical-unit,120,0.002,0.75,fifo,False,RQ4_priority,common,2.25
699,100,2,1,6,capacity_aware,critical-unit,120,0.002,0.75,criticality,False,RQ4_priority,common,2.25
700,100,2,1,12,capacity_aware,critical-unit,120,0.002,0.1,fifo,False,RQ4_priority,common,0.6000000000000001
701,100,2,1,12,capacity_aware,critical-unit,120,0.002,0.1,criticality,False,RQ4_priority,common,0.6000000000000001
702,100,2,1,12,capacity_aware,critical-unit,120,0.002,0.2,fifo,False,RQ4_priority,common,1.2000000000000002
703,100,2,1,12,capacity_aware,critical-unit,120,0.002,0.2,criticality,False,RQ4_priority,common,1.2000000000000002
704,100,2,1,12,capacity_aware,critical-unit,120,0.002,0.3,fifo,False,RQ4_priority,common,1.7999999999999998
705,100,2,1,12,capacity_aware,critical-unit,120,0.002,0.3,criticality,False,RQ4_priority,common,1.7999999999999998
706,100,2,1,12,capacity_aware,critical-unit,120,0.002,0.4,fifo,False,RQ4_priority,common,2.4000000000000004
707,100,2,1,12,capacity_aware,critical-unit,120,0.002,0.4,criticality,False,RQ4_priority,common,2.4000000000000004
708,100,2,1,12,capacity_aware,critical-unit,120,0.002,0.5,fifo,False,RQ4_priority,common,3.0
709,100,2,1,12,capacity_aware,critical-unit,120,0.002,0.5,criticality,False,RQ4_priority,common,3.0
710,100,2,1,12,capacity_aware,critical-unit,120,0.002,0.6,fifo,False,RQ4_priority,common,3.5999999999999996
711,100,2,1,12,capacity_aware,critical-unit,120,0.002,0.6,criticality,False,RQ4_priority,common,3.5999999999999996
712,100,2,1,12,capacity_aware,critical-unit,120,0.002,0.75,fifo,False,RQ4_priority,common,4.5
713,100,2,1,12,capacity_aware,critical-unit,120,0.002,0.75,criticality,False,RQ4_priority,common,4.5
714,100,5,1,6,capacity_aware,critical-unit,120,0.002,0.1,fifo,False,RQ4_priority,common,0.12000000000000002
715,100,5,1,6,capacity_aware,critical-unit,120,0.002,0.1,criticality,False,RQ4_priority,common,0.12000000000000002
716,100,5,1,6,capacity_aware,critical-unit,120,0.002,0.2,fifo,False,RQ4_priority,common,0.24000000000000005
717,100,5,1,6,capacity_aware,critical-unit,120,0.002,0.2,criticality,False,RQ4_priority,common,0.24000000000000005
718,100,5,1,6,capacity_aware,critical-unit,120,0.002,0.3,fifo,False,RQ4_priority,common,0.36
719,100,5,1,6,capacity_aware,critical-unit,120,0.002,0.3,criticality,False,RQ4_priority,common,0.36
720,100,5,1,6,capacity_aware,critical-unit,120,0.002,0.4,fifo,False,RQ4_priority,common,0.4800000000000001
721,100,5,1,6,capacity_aware,critical-unit,120,0.002,0.4,criticality,False,RQ4_priority,common,0.4800000000000001
722,100,5,1,6,capacity_aware,critical-unit,120,0.002,0.5,fifo,False,RQ4_priority,common,0.6
723,100,5,1,6,capacity_aware,critical-unit,120,0.002,0.5,criticality,False,RQ4_priority,common,0.6
724,100,5,1,6,capacity_aware,critical-unit,120,0.002,0.6,fifo,False,RQ4_priority,common,0.72
725,100,5,1,6,capacity_aware,critical-unit,120,0.002,0.6,criticality,False,RQ4_priority,common,0.72
726,100,5,1,6,capacity_aware,critical-unit,120,0.002,0.75,fifo,False,RQ4_priority,common,0.9
727,100,5,1,6,capacity_aware,critical-unit,120,0.002,0.75,criticality,False,RQ4_priority,common,0.9
728,100,5,1,12,capacity_aware,critical-unit,120,0.002,0.1,fifo,False,RQ4_priority,common,0.24000000000000005
729,100,5,1,12,capacity_aware,critical-unit,120,0.002,0.1,criticality,False,RQ4_priority,common,0.24000000000000005
730,100,5,1,12,capacity_aware,critical-unit,120,0.002,0.2,fifo,False,RQ4_priority,common,0.4800000000000001
731,100,5,1,12,capacity_aware,critical-unit,120,0.002,0.2,criticality,False,RQ4_priority,common,0.4800000000000001
732,100,5,1,12,capacity_aware,critical-unit,120,0.002,0.3,fifo,False,RQ4_priority,common,0.72
733,100,5,1,12,capacity_aware,critical-unit,120,0.002,0.3,criticality,False,RQ4_priority,common,0.72
734,100,5,1,12,capacity_aware,critical-unit,120,0.002,0.4,fifo,False,RQ4_priority,common,0.9600000000000002
735,100,5,1,12,capacity_aware,critical-unit,120,0.002,0.4,criticality,False,RQ4_priority,common,0.9600000000000002
736,100,5,1,12,capacity_aware,critical-unit,120,0.002,0.5,fifo,False,RQ4_priority,common,1.2
737,100,5,1,12,capacity_aware,critical-unit,120,0.002,0.5,criticality,False,RQ4_priority,common,1.2
738,100,5,1,12,capacity_aware,critical-unit,120,0.002,0.6,fifo,False,RQ4_priority,common,1.44
739,100,5,1,12,capacity_aware,critical-unit,120,0.002,0.6,criticality,False,RQ4_priority,common,1.44
740,100,5,1,12,capacity_aware,critical-unit,120,0.002,0.75,fifo,False,RQ4_priority,common,1.8
741,100,5,1,12,capacity_aware,critical-unit,120,0.002,0.75,criticality,False,RQ4_priority,common,1.8
